index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
16,,"NYC RED GROUP, LLC",Real estate agency,"https://www.google.com/maps/place/NYC+RED+GROUP,+LLC/data=!4m7!3m6!1s0x89c25e37275d8069:0x365c3297fa8e6657!8m2!3d40.7291638!4d-73.8584249!16s%2Fg%2F11f0_kq24_!19sChIJaYBdJzdewokRV2aO-pcyXDY?authuser=0&hl=en&rclk=1",+1 212-433-4733,"@40.7291638,-73.8584249",40.7291638,-73.8584249,America/New_York,true,http://nycredgroup.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y8vYXZSnvIveIjJ72gTYwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.694965&pitch=0&thumbfov=100,false,"97-77 Queens Blvd Tower Floor, Rego Park, NY 11374, United States",info@nycredgroup.com,44,"P4HR+MJ Rego Park, Queens, NY, USA",5,,
17,,Lily Tran Team - Forest Hills Realtor with eXp Realty New York,Real estate agent,https://www.google.com/maps/place/Lily+Tran+Team+-+Forest+Hills+Realtor+with+eXp+Realty+New+York/data=!4m7!3m6!1s0x89c25e2297b153f1:0xfafce406be48f9cc!8m2!3d40.7174833!4d-73.8516167!16s%2Fg%2F11b76lx_cg!19sChIJ8VOxlyJewokRzPlIvgbk_Po?authuser=0&hl=en&rclk=1,+1 917-279-0177,"@40.7174833,-73.8516167",40.7174833,-73.8516167,America/New_York,true,https://www.lilytranteam.com/,https://lh5.googleusercontent.com/p/AF1QipMH5cgjow3_eB1ITNlPbpkIqe742lSWbovnXljn=w426-h240-k-no,false,"Groton St, Queens, NY 11375, United States",lilytran@lilytranteam.com,36,"P48X+X9 New York, USA",4.8,,
18,,Ukpasia Realty,Real estate agency,https://www.google.com/maps/place/Ukpasia+Realty/data=!4m7!3m6!1s0x89c2591c5388e985:0x5bd2c02408eb85c8!8m2!3d40.7626385!4d-73.9683695!16s%2Fg%2F11p9wg974s!19sChIJhemIUxxZwokRyIXrCCTA0ls?authuser=0&hl=en&rclk=1,+1 914-984-8263,"@40.7626385,-73.9683695",40.7626385,-73.9683695,America/New_York,true,http://www.ukpasiarealty.com/,https://lh5.googleusercontent.com/p/AF1QipMXUZ9Zq24DfR3a4aeXttg6_3eqWix40n7ci_oe=w408-h306-k-no,false,"750 Lexington avenue 9th Fl, New York, NY 10022, United States",contact@ukpasiarealty.com,96,"Q27J+3M New York, USA",5,,
19,,Loisaida Realty LLC,Real estate agency,https://www.google.com/maps/place/Loisaida+Realty+LLC/data=!4m7!3m6!1s0x89c25970a54ca03d:0xf13c552ab6bffb16!8m2!3d40.725115!4d-73.9763229!16s%2Fg%2F11cmv4wrkc!19sChIJPaBMpXBZwokRFvu_tipVPPE?authuser=0&hl=en&rclk=1,+1 646-529-6948,"@40.725115,-73.9763229",40.725115,-73.9763229,America/New_York,true,http://loisaidarealty.com/,https://lh5.googleusercontent.com/p/AF1QipOG7ODtZdaT5Xoey71HinW-IJq5jpSAegJ6GB74=w408-h725-k-no,false,"428 E 10th St, New York, NY 10009, United States",,39,"P2GF+2F New York, USA",5,,
20,,Chloe Godin NYC Real Estate Agent - The Agency,Real estate agent,https://www.google.com/maps/place/Chloe+Godin+NYC+Real+Estate+Agent+-+The+Agency/data=!4m7!3m6!1s0x89c259e41b8a42bf:0x518fb630b4e00561!8m2!3d40.7337124!4d-73.9932646!16s%2Fg%2F11r2r89d8l!19sChIJv0KKG-RZwokRYQXgtDC2j1E?authuser=0&hl=en&rclk=1,+1 646-309-3356,"@40.7337124,-73.9932646",40.7337124,-73.9932646,America/New_York,true,https://www.chloesellsnyc.com/,https://lh5.googleusercontent.com/p/AF1QipOrlqx_uTfXRINhQaM_1G6C9IvNdjQ2426_WYrh=w408-h612-k-no,false,"88 University Pl, New York, NY 10003, United States",,44,"P2M4+FM New York, USA",5,,
21,,LEVEN Real Estate,Real estate agency,https://www.google.com/maps/place/LEVEN+Real+Estate/data=!4m7!3m6!1s0x89c259100f24dd35:0xd9e7ad8b6c3c9fb3!8m2!3d40.7193759!4d-74.005519!16s%2Fg%2F11sdt5_f8g!19sChIJNd0kDxBZwokRs588bIut59k?authuser=0&hl=en&rclk=1,+1 917-967-0526,"@40.7193759,-74.005519",40.7193759,-74.005519,America/New_York,true,http://www.leven.re/,https://lh5.googleusercontent.com/p/AF1QipOsChCRlykP-1so6MAn7PJI2mfkhJaUhNmDzlHa=w408-h306-k-no,false,"12 White St # 1, New York, NY 10013, United States",info@leven.re,49,"PX9V+QQ New York, USA",4.9,,
22,,Digs Realty Group,Real estate agency,https://www.google.com/maps/place/Digs+Realty+Group/data=!4m7!3m6!1s0x89c2588974cf2919:0x5222b76039fb085f!8m2!3d40.780544!4d-73.979814!16s%2Fg%2F11b66kb8j5!19sChIJGSnPdIlYwokRXwj7OWC3IlI?authuser=0&hl=en&rclk=1,+1 917-675-0037,"@40.780544,-73.979814",40.780544,-73.979814,America/New_York,true,https://digsrealtynyc.com/,https://lh5.googleusercontent.com/p/AF1QipNnfy_xJA3fUUtCa6iY4Kz6N7Q_3RNbwOdmGjzA=w408-h392-k-no,false,"161 W 75th St #8D, New York, NY 10023, United States","dan@digsrealtynyc.com,rebecca@digsrealtynyc.com",99,"Q2JC+63 New York, USA",5,,
23,,Highline Residential - Real Estate Brokerage,Real estate agency,https://www.google.com/maps/place/Highline+Residential+-+Real+Estate+Brokerage/data=!4m7!3m6!1s0x89c258ff8a5f21cb:0xf5da25d55209ae49!8m2!3d40.750491!4d-73.984105!16s%2Fg%2F12hnk052g!19sChIJyyFfiv9YwokRSa4JUtUl2vU?authuser=0&hl=en&rclk=1,+1 212-960-8740,"@40.750491,-73.984105",40.750491,-73.984105,America/New_York,true,https://www.hlres.com/?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb,https://lh5.googleusercontent.com/p/AF1QipN3_CfXcWCGbUUic2kvDJvGIl38-zrpL69urPhk=w408-h272-k-no,false,"10 W 37th St Fl 4, New York, NY 10018, United States",,145,"Q228+59 New York, USA",4,,
24,,Ukpasia Realty,Real estate agency,https://www.google.com/maps/place/Ukpasia+Realty/data=!4m7!3m6!1s0x89c2591c5388e985:0x5bd2c02408eb85c8!8m2!3d40.7626385!4d-73.9683695!16s%2Fg%2F11p9wg974s!19sChIJhemIUxxZwokRyIXrCCTA0ls?authuser=0&hl=en&rclk=1,+1 914-984-8263,"@40.7626385,-73.9683695",40.7626385,-73.9683695,America/New_York,true,http://www.ukpasiarealty.com/,https://lh5.googleusercontent.com/p/AF1QipMXUZ9Zq24DfR3a4aeXttg6_3eqWix40n7ci_oe=w408-h306-k-no,false,"750 Lexington avenue 9th Fl, New York, NY 10022, United States",contact@ukpasiarealty.com,96,"Q27J+3M New York, USA",5,,
25,,Loisaida Realty LLC,Real estate agency,https://www.google.com/maps/place/Loisaida+Realty+LLC/data=!4m7!3m6!1s0x89c25970a54ca03d:0xf13c552ab6bffb16!8m2!3d40.725115!4d-73.9763229!16s%2Fg%2F11cmv4wrkc!19sChIJPaBMpXBZwokRFvu_tipVPPE?authuser=0&hl=en&rclk=1,+1 646-529-6948,"@40.725115,-73.9763229",40.725115,-73.9763229,America/New_York,true,http://loisaidarealty.com/,https://lh5.googleusercontent.com/p/AF1QipOG7ODtZdaT5Xoey71HinW-IJq5jpSAegJ6GB74=w408-h725-k-no,false,"428 E 10th St, New York, NY 10009, United States",,39,"P2GF+2F New York, USA",5,,
26,,Chloe Godin NYC Real Estate Agent - The Agency,Real estate agent,https://www.google.com/maps/place/Chloe+Godin+NYC+Real+Estate+Agent+-+The+Agency/data=!4m7!3m6!1s0x89c259e41b8a42bf:0x518fb630b4e00561!8m2!3d40.7337124!4d-73.9932646!16s%2Fg%2F11r2r89d8l!19sChIJv0KKG-RZwokRYQXgtDC2j1E?authuser=0&hl=en&rclk=1,+1 646-309-3356,"@40.7337124,-73.9932646",40.7337124,-73.9932646,America/New_York,true,https://www.chloesellsnyc.com/,https://lh5.googleusercontent.com/p/AF1QipOrlqx_uTfXRINhQaM_1G6C9IvNdjQ2426_WYrh=w408-h612-k-no,false,"88 University Pl, New York, NY 10003, United States",,44,"P2M4+FM New York, USA",5,,
27,,Homes R Us Realty,Real estate agency,https://www.google.com/maps/place/Homes+R+Us+Realty/data=!4m7!3m6!1s0x89c24ed3f022cf77:0x4536faf7424a74c9!8m2!3d40.5924166!4d-74.0678323!16s%2Fg%2F1tk68lh4!19sChIJd88i8NNOwokRyXRKQvf6NkU?authuser=0&hl=en&rclk=1,+1 718-668-2550,"@40.5924166,-74.0678323",40.5924166,-74.0678323,America/New_York,true,http://www.statenislandhomesearch.com/,https://lh5.googleusercontent.com/p/AF1QipOJp90DpmLN7DLvSzyWN0IKQq66XvAV0ycT4Elk=w427-h240-k-no,false,"307 Sand Ln, Staten Island, NY 10305, United States",,107,"HWRJ+XV Staten Island, New York, USA",4.8,,
28,,"Urban Real Estate Property Group, Inc.",Real estate agency,"https://www.google.com/maps/place/Urban+Real+Estate+Property+Group,+Inc./data=!4m7!3m6!1s0x89c259a26d8269c1:0xa20a7f5492b48a8d!8m2!3d40.7790479!4d-73.9809143!16s%2Fg%2F1vd3wqhy!19sChIJwWmCbaJZwokRjYq0klR_CqI?authuser=0&hl=en&rclk=1",+1 212-688-3030,"@40.7790479,-73.9809143",40.7790479,-73.9809143,America/New_York,true,http://www.urbanapartmentsnyc.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ipOOInDQKnV7WgllGceXMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.2876&pitch=0&thumbfov=100,false,"170 W 73rd St #2A1, New York, NY 10023, United States",,77,"Q2H9+JJ New York, USA",4.7,,
29,,LEVEN Real Estate,Real estate agency,https://www.google.com/maps/place/LEVEN+Real+Estate/data=!4m7!3m6!1s0x89c259100f24dd35:0xd9e7ad8b6c3c9fb3!8m2!3d40.7193759!4d-74.005519!16s%2Fg%2F11sdt5_f8g!19sChIJNd0kDxBZwokRs588bIut59k?authuser=0&hl=en&rclk=1,+1 917-967-0526,"@40.7193759,-74.005519",40.7193759,-74.005519,America/New_York,true,http://www.leven.re/,https://lh5.googleusercontent.com/p/AF1QipOsChCRlykP-1so6MAn7PJI2mfkhJaUhNmDzlHa=w408-h306-k-no,false,"12 White St # 1, New York, NY 10013, United States",info@leven.re,49,"PX9V+QQ New York, USA",4.9,,
30,,Prevu,Real estate agency,https://www.google.com/maps/place/Prevu/data=!4m7!3m6!1s0x89c25a18440df38d:0x41db57ca0d7213a0!8m2!3d40.7410448!4d-73.9848854!16s%2Fg%2F11ddzkwvwk!19sChIJjfMNRBhawokRoBNyDcpX20E?authuser=0&hl=en&rclk=1,+1 646-603-6868,"@40.7410448,-73.9848854",40.7410448,-73.9848854,America/New_York,true,https://www.prevu.com/,https://lh5.googleusercontent.com/p/AF1QipMngWgrrzc3KrVB763PeCvvfRavvrJ2ZJ_0rUlY=w408-h272-k-no,false,"110 E 25th St, New York, NY 10010, United States",,588,"P2R8+C2 New York, USA",5,,
31,,Manhattan Realty Group,Real estate agency,https://www.google.com/maps/place/Manhattan+Realty+Group/data=!4m7!3m6!1s0x89c259038c990fa7:0x884dc2a7ca9270b4!8m2!3d40.7512499!4d-73.9731679!16s%2Fg%2F11bxb9__p9!19sChIJpw-ZjANZwokRtHCSyqfCTYg?authuser=0&hl=en&rclk=1,+1 212-470-7070,"@40.7512499,-73.9731679",40.7512499,-73.9731679,America/New_York,true,http://www.mrgnyc.com/,https://lh5.googleusercontent.com/p/AF1QipMvQiY9KTWVOwYx0WX-G2QhN1H2UqDzTBMbfPiS=w615-h240-k-no,false,"211 E 43rd St #804, New York, NY 10017, United States",info@mrgnyc.com,218,"Q22G+FP New York, USA",4.9,,
32,,Alex Baron Realtor at Keller Williams Real Estate,Real estate agency,https://www.google.com/maps/place/Alex+Baron+Realtor+at+Keller+Williams+Real+Estate/data=!4m7!3m6!1s0x89c28a7f6f483e15:0x9738b270d1020f7b!8m2!3d40.7680794!4d-73.7907021!16s%2Fg%2F1q5hrn4z4!19sChIJFT5Ib3-KwokRew8C0XCyOJc?authuser=0&hl=en&rclk=1,+1 718-490-4523,"@40.7680794,-73.7907021",40.7680794,-73.7907021,America/New_York,true,http://wesellhomes.pro/,https://lh5.googleusercontent.com/p/AF1QipORjujkiVIHNZSc4nDWUULdwMTrFbMgZipnnA2V=w426-h240-k-no,false,"32-55 Francis Lewis Blvd, Flushing, NY 11358, United States",wesellhomes.pro@gmail.com,73,"Q695+6P Flushing, Queens, NY, USA",5,,
33,,NYC Realty Brokers,Real estate agency,https://www.google.com/maps/place/NYC+Realty+Brokers/data=!4m7!3m6!1s0x89c2445e1ac7a96f:0xdadbb73a5cddcd21!8m2!3d40.589269!4d-73.9601827!16s%2Fg%2F124s_9w41!19sChIJb6nHGl5EwokRIc3dXDq329o?authuser=0&hl=en&rclk=1,+1 718-701-8632,"@40.589269,-73.9601827",40.589269,-73.9601827,America/New_York,true,http://nycrealtybrokers.com/,https://lh5.googleusercontent.com/p/AF1QipNEw7knXRE_zFR2n8lGMmJ6trkwa0IQM9mXusgs=w408-h272-k-no,false,"2753 Coney Island Ave #208, Brooklyn, NY 11235, United States",,28,"H2QQ+PW New York, USA",4.3,,
34,,Brooklyn Home Team at Keller Williams Realty Empire,Real estate agent,https://www.google.com/maps/place/Brooklyn+Home+Team+at+Keller+Williams+Realty+Empire/data=!4m7!3m6!1s0x89c24513b981687d:0x5561902cbc72131d!8m2!3d40.6178926!4d-74.0298656!16s%2Fg%2F11ffm59vkn!19sChIJfWiBuRNFwokRHRNyvCyQYVU?authuser=0&hl=en&rclk=1,+1 718-968-5538,"@40.6178926,-74.0298656",40.6178926,-74.0298656,America/New_York,true,http://www.bklynhometeam.com/,https://lh5.googleusercontent.com/p/AF1QipPAGOodXbc6O_E37FyzbS5JB6LWVuaTFgDWiVR3=w426-h240-k-no,false,"9201 4th Ave, Brooklyn, NY 11209, United States",abgail@queenshometeam.com,40,"JX9C+53 Brooklyn, New York, USA",4.9,,
35,,Skyline Group Real Estate,Real estate agency,https://www.google.com/maps/place/Skyline+Group+Real+Estate/data=!4m7!3m6!1s0x89c25a17630efb83:0x7cf7da8429ffdf20!8m2!3d40.6609975!4d-73.9900208!16s%2Fg%2F1thsb8c5!19sChIJg_sOYxdawokRIN__KYTa93w?authuser=0&hl=en&rclk=1,+1 718-923-9601,"@40.6609975,-73.9900208",40.6609975,-73.9900208,America/New_York,true,http://www.skylinegroupny.com/,https://lh5.googleusercontent.com/p/AF1QipMAOlCjp8Cso7Z1jHA_kXIxQb_B1dElMY_kIhmb=w426-h240-k-no,false,"675 6th Ave, Brooklyn, NY 11215, United States",info@skylinegroupny.com,22,"M265+9X Brooklyn, New York, USA",4.6,,
36,,"Josh Rubin - Rubin Team at Douglas Elliman Real Estate, New York, NY",Real estate agency,"https://www.google.com/maps/place/Josh+Rubin+-+Rubin+Team+at+Douglas+Elliman+Real+Estate,+New+York,+NY/data=!4m7!3m6!1s0x89c259a2c674f9ab:0x6128d55d607989b9!8m2!3d40.7384502!4d-73.9912013!16s%2Fg%2F11d_7rl898!19sChIJq_l0xqJZwokRuYl5YF3VKGE?authuser=0&hl=en&rclk=1",+1 917-727-6321,"@40.7384502,-73.9912013",40.7384502,-73.9912013,America/New_York,true,https://therubinteam.elliman.com/details/sales,https://lh5.googleusercontent.com/p/AF1QipNH-zlExabzb3YazYtUl7NGi3adaSQVjipaL8zK=w408-h293-k-no,false,"111 5th Ave 7th Floor, New York, NY 10003, United States",JRUBIN@ELLIMAN.COM,83,"P2Q5+9G New York, USA",4,,
37,,LC|NYC Team of Keller Williams NYC,Real estate agent,https://www.google.com/maps/place/LC%7CNYC+Team+of+Keller+Williams+NYC/data=!4m7!3m6!1s0x89c2585566baaaab:0xbe29d6ac697f2ee8!8m2!3d40.7550526!4d-73.9781808!16s%2Fg%2F11gmyx9903!19sChIJq6q6ZlVYwokR6C5_aazWKb4?authuser=0&hl=en&rclk=1,+1 917-935-8140,"@40.7550526,-73.9781808",40.7550526,-73.9781808,America/New_York,true,https://www.lcnycteam.com/,https://lh5.googleusercontent.com/p/AF1QipMYUe_qQ3gpRJYlCQOq8Unb_vjD2n5GI1imR-KC=w408-h291-k-no,false,"360 Madison Ave 9th FL, New York, NY 10017, United States",,66,"Q24C+2P New York, USA",4.8,,
