index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
11,,C.C. Rental,Car rental agency,https://www.google.com/maps/place/C.C.+Rental/data=!4m7!3m6!1s0x89c25939b131a5b1:0x24f84ef9f72761a1!8m2!3d40.7623093!4d-73.9947224!16s%2Fg%2F11gr3n2g6r!19sChIJsaUxsTlZwokRoWEn9_lO-CQ?authuser=0&hl=en&rclk=1,+1 212-239-3333,"@40.7623093,-73.9947224",40.7623093,-73.9947224,America/New_York,true,http://www.ccrentalnyc.com/,https://lh5.googleusercontent.com/p/AF1QipOCYKUlgz_akmfysy144i9ZKc-CWi4IfeJ8mf1z=w426-h240-k-no,false,"520 W 46th St, New York, NY 10036, United States",couriercar@yahoo.com,39,"Q264+W4 New York, USA",4.5,,
12,,SIXT Rent a Car,Car rental agency,https://www.google.com/maps/place/SIXT+Rent+a+Car/data=!4m7!3m6!1s0x89c267328580a0a7:0xaaea75a6db78b247!8m2!3d40.6611887!4d-73.8028126!16s%2Fg%2F11jpkgnf91!19sChIJp6CAhTJnwokRR7J426Z16qo?authuser=0&hl=en&rclk=1,+1 888-749-8227,"@40.6611887,-73.8028126",40.6611887,-73.8028126,America/New_York,true,https://www.sixt.com/car-rental/usa/new-york-city/new-york-jfk-int-airport/?xaid=7497&c1=US&c2=new-york-city&c3=new-york-jfk-int-airport&utm_source=google_business&utm_medium=organic,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"312 Federal Cir, Jamaica, NY 11430, United States",,0,"M56W+FV Jamaica, Queens, NY, USA",3.9,,
13,,Car Rental USA,Car rental agency,https://www.google.com/maps/place/Car+Rental+USA/data=!4m7!3m6!1s0x89c2673e82c7d517:0xa40357fbbdeb8458!8m2!3d40.661803!4d-73.774792!16s%2Fg%2F11q8s9p882!19sChIJF9XHgj5nwokRWITrvftXA6Q?authuser=0&hl=en&rclk=1,,"@40.661803,-73.774792",40.661803,-73.774792,America/New_York,false,https://carocar.net/car-rental/usa-new-york-jfk-international-airport?utm_campaign=jfk9&utm_medium=jfk91&utm_source=map,https://lh5.googleusercontent.com/p/AF1QipNItFyvn1y_48yTGl8FF7Ygbx9dWCRuw0I1DF_h=w426-h240-k-no,false,"165-17 146th Ave, Rochdale, NY 11434, United States",support@carocar.net,14,"M66G+P3 Rochdale, Queens, NY, USA",5,,
14,,SIXT Rent a Car,Car rental agency,https://www.google.com/maps/place/SIXT+Rent+a+Car/data=!4m7!3m6!1s0x89c25f9993540001:0xaf2a5275ce34a49d!8m2!3d40.7640233!4d-73.8786844!16s%2Fg%2F11np3ghwq2!19sChIJAQBUk5lfwokRnaQ0znVSKq8?authuser=0&hl=en&rclk=1,+1 888-749-8227,"@40.7640233,-73.8786844",40.7640233,-73.8786844,America/New_York,true,https://www.sixt.com/car-rental/usa/new-york-city/la-guardia-airport/?xaid=7497&c1=US&c2=new-york-city&c3=la-guardia-airport&utm_source=google_business&utm_medium=organic,https://lh5.googleusercontent.com/p/AF1QipOUwQfb2j1iAWBciBuOYYHyizdcHKgEQyMR5rul=w426-h240-k-no,false,"90-05 25th Ave, East Elmhurst, NY 11369, United States",,654,"Q47C+JG East Elmhurst, Queens, NY, USA",4.1,,
15,,Avis Car Rental,Car rental agency,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x89c259032127e261:0xdb3c1d6074a9e477!8m2!3d40.7510128!4d-73.9724017!16s%2Fg%2F12cnr2xn4!19sChIJYeInIQNZwokRd-SpdGAdPNs?authuser=0&hl=en&rclk=1,+1 212-682-1860,"@40.7510128,-73.9724017",40.7510128,-73.9724017,America/New_York,true,https://www.avis.com/en/locations/us/ny/new-york-city/e43,https://lh5.googleusercontent.com/p/AF1QipNCCk6XG6vMVCqqb-ZPrMA6HAXIoWDIy5qbFaME=w408-h544-k-no,false,"225 E 43rd St, New York, NY 10017, United States",,818,"Q22H+C2 New York, USA",3.6,,
16,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c258fef25a5a8d:0x515e9d2361b6dc0e!8m2!3d40.7617215!4d-73.9785018!16s%2Fg%2F1tfrhpcd!19sChIJjVpa8v5YwokRDty2YSOdXlE?authuser=0&hl=en&rclk=1,+1 212-730-6151,"@40.7617215,-73.9785018",40.7617215,-73.9785018,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/midtown-manhattan-times-square-24g3.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipM1tToMQOI23MkeSk6v6z3S1ku79KHuRBqVqb_j=w408-h408-k-no,false,"57 W 53rd St, New York, NY 10019, United States",,169,"Q26C+MH New York, USA",4,,
17,,AutoSlash,Car rental agency,https://www.google.com/maps/place/AutoSlash/data=!4m7!3m6!1s0x4a9b1871b7f1d55f:0x25641b6292767dc6!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11q35d5_0_!19sChIJX9Xxt3EYm0oRxn12kmIbZCU?authuser=0&hl=en&rclk=1,,"@46.423669,-129.9427086",46.423669,-129.9427086,Etc/GMT+9,true,https://www.autoslash.com/,https://lh5.googleusercontent.com/p/AF1QipPhxmAMq3ugLjTDPGZLwisdHpcQ2c0GbhHXpJw_=w426-h240-k-no,false,,,288,,4.8,,
18,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c25885b751b5a1:0xf4d2dfd09231e259!8m2!3d40.7853814!4d-73.9750032!16s%2Fg%2F1tdxrck4!19sChIJobVRt4VYwokRWeIxktDf0vQ?authuser=0&hl=en&rclk=1,+1 212-873-7474,"@40.7853814,-73.9750032",40.7853814,-73.9750032,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-upper-west-side-83rd-st-24g6.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipMymZxV0Zij3I8Y3113HqjTJ0SUpgcF27uOdRZ4=w408-h306-k-no,false,"147 W 83rd St, New York, NY 10024, United States",,273,"Q2PF+5X New York, USA",4.4,,
19,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c258568d601583:0xd962676f6e10fa76!8m2!3d40.7617062!4d-73.9873681!16s%2Fg%2F1tfmp988!19sChIJgxVgjVZYwokRdvoQbm9nYtk?authuser=0&hl=en&rclk=1,+1 212-397-4375,"@40.7617062,-73.9873681",40.7617062,-73.9873681,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/ny5,https://lh5.googleusercontent.com/p/AF1QipPwf9QZAkktLCYe2_eKUxx0a_POjuhU9a4yGcUW=w426-h240-k-no,false,"304 W 49th St, New York, NY 10019, United States",,707,"Q267+M3 New York, USA",2.8,,
20,,Exotic Car Rental NYC | Luxury Car Rental,Car rental agency,https://www.google.com/maps/place/Exotic+Car+Rental+NYC+%7C+Luxury+Car+Rental/data=!4m7!3m6!1s0x89c259335852899b:0x4c7855f99630bf5!8m2!3d40.7294946!4d-73.9883747!16s%2Fg%2F11rmq4jc7_!19sChIJm4lSWDNZwokR9QtjmV-FxwQ?authuser=0&hl=en&rclk=1,,"@40.7294946,-73.9883747",40.7294946,-73.9883747,America/New_York,true,https://eliteexoticcarrental.com/exotic-car-rental-nyc/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z9HLnOLqyuRhjJ_2Bvq9Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.00659&pitch=0&thumbfov=100,false,"220 E 9th St, New York, NY 10003, United States",,39,"P2H6+QM New York, USA",4.9,,
21,,AutoSlash,Car rental agency,https://www.google.com/maps/place/AutoSlash/data=!4m7!3m6!1s0x4a9b1871b7f1d55f:0x25641b6292767dc6!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11q35d5_0_!19sChIJX9Xxt3EYm0oRxn12kmIbZCU?authuser=0&hl=en&rclk=1,,"@46.423669,-129.9427086",46.423669,-129.9427086,Etc/GMT+9,true,https://www.autoslash.com/,https://lh5.googleusercontent.com/p/AF1QipPhxmAMq3ugLjTDPGZLwisdHpcQ2c0GbhHXpJw_=w426-h240-k-no,false,,,288,,4.8,,
22,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c25885b751b5a1:0xf4d2dfd09231e259!8m2!3d40.7853814!4d-73.9750032!16s%2Fg%2F1tdxrck4!19sChIJobVRt4VYwokRWeIxktDf0vQ?authuser=0&hl=en&rclk=1,+1 212-873-7474,"@40.7853814,-73.9750032",40.7853814,-73.9750032,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-upper-west-side-83rd-st-24g6.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipMymZxV0Zij3I8Y3113HqjTJ0SUpgcF27uOdRZ4=w408-h306-k-no,false,"147 W 83rd St, New York, NY 10024, United States",,273,"Q2PF+5X New York, USA",4.4,,
23,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c258568d601583:0xd962676f6e10fa76!8m2!3d40.7617062!4d-73.9873681!16s%2Fg%2F1tfmp988!19sChIJgxVgjVZYwokRdvoQbm9nYtk?authuser=0&hl=en&rclk=1,+1 212-397-4375,"@40.7617062,-73.9873681",40.7617062,-73.9873681,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/ny5,https://lh5.googleusercontent.com/p/AF1QipPwf9QZAkktLCYe2_eKUxx0a_POjuhU9a4yGcUW=w426-h240-k-no,false,"304 W 49th St, New York, NY 10019, United States",,707,"Q267+M3 New York, USA",2.8,,
24,,National Car Rental,Car rental agency,https://www.google.com/maps/place/National+Car+Rental/data=!4m7!3m6!1s0x89c25a4e8efd25e1:0xe2bfdc44b4113dec!8m2!3d40.6896644!4d-73.9895014!16s%2Fg%2F1q5bsjg58!19sChIJ4SX9jk5awokR7D0RtETcv-I?authuser=0&hl=en&rclk=1,+1 347-763-1902,"@40.6896644,-73.9895014",40.6896644,-73.9895014,America/New_York,true,https://www.nationalcar.com/en/car-rental/locations/us/ny/downtown-brooklyn-24nd.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPw91-Rc8z3MBjlSkvg-aXy_dbGwUquKTgKJI0I=w408-h255-k-no,false,"239 State St, Brooklyn, NY 11201, United States",,131,"M2Q6+V5 Brooklyn, New York, USA",4.1,,
25,,National Car Rental,Car rental agency,https://www.google.com/maps/place/National+Car+Rental/data=!4m7!3m6!1s0x89c259acb9ea1863:0x961e691a1020dc63!8m2!3d40.759077!4d-73.9903923!16s%2Fg%2F1v6l8dm9!19sChIJYxjquaxZwokRY9wgEBppHpY?authuser=0&hl=en&rclk=1,+1 212-575-5400,"@40.759077,-73.9903923",40.759077,-73.9903923,America/New_York,true,https://www.nationalcar.com/en/car-rental/locations/us/ny/midtown-manhattan-times-square-24gi.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipMHwIa_sdzDTK0_ri0VvSg4zW01Sg8kkz0KlqgF=w408-h408-k-no,false,"332 W 44th St, New York, NY 10036, United States",,113,"Q255+JR New York, USA",4.1,,
26,,Exotic Car Rental NYC | Luxury Car Rental,Car rental agency,https://www.google.com/maps/place/Exotic+Car+Rental+NYC+%7C+Luxury+Car+Rental/data=!4m7!3m6!1s0x89c259335852899b:0x4c7855f99630bf5!8m2!3d40.7294946!4d-73.9883747!16s%2Fg%2F11rmq4jc7_!19sChIJm4lSWDNZwokR9QtjmV-FxwQ?authuser=0&hl=en&rclk=1,,"@40.7294946,-73.9883747",40.7294946,-73.9883747,America/New_York,true,https://eliteexoticcarrental.com/exotic-car-rental-nyc/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z9HLnOLqyuRhjJ_2Bvq9Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.00659&pitch=0&thumbfov=100,false,"220 E 9th St, New York, NY 10003, United States",,39,"P2H6+QM New York, USA",4.9,,
27,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2584fd03cc699:0xb25efb45322007c0!8m2!3d40.7650448!4d-73.9954583!16s%2Fg%2F1tgcn5yv!19sChIJmcY80E9YwokRwAcgMkX7XrI?authuser=0&hl=en&rclk=1,+1 212-262-3231,"@40.7650448,-73.9954583",40.7650448,-73.9954583,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-midtown-west-24g1.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipP1HhuDEGSJqttj9bOlbm-2ClGUAzLJtNq3KL1U=w408-h306-k-no,false,"667 11th Ave, New York, NY 10019, United States",,217,"Q283+2R New York, USA",4.3,,
28,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c258bcb0b65845:0xcf19ed196a2dc03f!8m2!3d40.777977!4d-73.95025!16s%2Fg%2F1tdd1lsv!19sChIJRVi2sLxYwokRP8AtahntGc8?authuser=0&hl=en&rclk=1,+1 212-289-3920,"@40.777977,-73.95025",40.777977,-73.95025,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/e87,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"300 E 87th St (2nd Ave & 87th, New York, NY 10128, United States",,661,"Q2HX+5W New York, USA",3.1,,
29,,Hertz Car Rental - 34th Street - Midtown Between 8th And 9th Avenue HLE,Car rental agency,https://www.google.com/maps/place/Hertz+Car+Rental+-+34th+Street+-+Midtown+Between+8th+And+9th+Avenue+HLE/data=!4m7!3m6!1s0x89c259ad8b412155:0xdc9925f28c7d36cd!8m2!3d40.7529937!4d-73.9945247!16s%2Fg%2F1hc3kxkdb!19sChIJVSFBi61ZwokRzTZ9jPIlmdw?authuser=0&hl=en&rclk=1,+1 212-486-5065,"@40.7529937,-73.9945247",40.7529937,-73.9945247,America/New_York,true,https://www.hertz.com/us/en/location/unitedstates/newyork/newyork/nycc18?utm_campaign=gmb-Hertz-Car-Rental---34th-Street---Midtown-Between-8th-And-9th-Avenue-HLE&utm_medium=gmb-websitelink&utm_source=Google,https://lh5.googleusercontent.com/p/AF1QipNnIze8MfFaUPNye7FVgyKJgjG51vLWdAS5xsV_=w408-h408-k-no,false,"323 W 34th St., New York, NY 10001, United States",,403,"Q234+55 New York, USA",3.3,,
30,,SIXT Rent a Car,Car rental agency,https://www.google.com/maps/place/SIXT+Rent+a+Car/data=!4m7!3m6!1s0x89c25b29da8f3d3b:0xe99e2088f6b9c088!8m2!3d40.7067818!4d-74.0154534!16s%2Fg%2F11ghpmhwh1!19sChIJOz2P2ilbwokRiMC59oggnuk?authuser=0&hl=en&rclk=1,+1 888-749-8227,"@40.7067818,-74.0154534",40.7067818,-74.0154534,America/New_York,true,https://www.sixt.com/car-rental/usa/new-york-city/new-york-downtown/?xaid=7497&c1=US&c2=new-york-city&c3=new-york-downtown&utm_source=google_business&utm_medium=organic,https://lh5.googleusercontent.com/p/AF1QipNKdN5fDvjAr8rW9e7oWlJEjnDf_y63ZdkW0aN2=w427-h240-k-no,false,"20 Morris St, New York, NY 10006, United States",,0,"PX4M+PR New York, USA",3.7,,
31,,Empire Rent A Car,Van rental agency,https://www.google.com/maps/place/Empire+Rent+A+Car/data=!4m7!3m6!1s0x89c25cfdfb56232b:0x196e6c5924f4c3d0!8m2!3d40.6574154!4d-73.8895309!16s%2Fg%2F1tfkx70t!19sChIJKyNW-_1cwokR0MP0JFlsbhk?authuser=0&hl=en&rclk=1,+1 718-649-6600,"@40.6574154,-73.8895309",40.6574154,-73.8895309,America/New_York,true,https://www.empirerac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-brooklyn-ny,https://lh5.googleusercontent.com/p/AF1QipN3uLwX8p2W1Cpsmnf9wHUu0H8l_IQedcfnMC4R=w426-h240-k-no,false,"835 Pennsylvania Ave, Brooklyn, NY 11207, United States",,159,"M446+X5 New York, USA",4,,
32,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c259a4e5de7dcf:0x1713565347c4d95b!8m2!3d40.7436712!4d-73.9928999!16s%2Fg%2F1tdng536!19sChIJz33e5aRZwokRW9nER1NWExc?authuser=0&hl=en&rclk=1,+1 212-647-9777,"@40.7436712,-73.9928999",40.7436712,-73.9928999,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-chelsea-24g9.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipP5cAiM6rjT20143wskuhPUP_wPaN3PXK_HF8BU=w408-h272-k-no,false,"106 W 24th St, New York, NY 10011, United States",,253,"P2V4+FR New York, USA",4.4,,
33,,Hertz Car Rental - 76th Street East - Uptown Between 1st And 2nd Avenue HLE,Car rental agency,https://www.google.com/maps/place/Hertz+Car+Rental+-+76th+Street+East+-+Uptown+Between+1st+And+2nd+Avenue+HLE/data=!4m7!3m6!1s0x89c258c0a007d8dd:0x9260d096006ecf6e!8m2!3d40.7709781!4d-73.9558123!16s%2Fg%2F1hm3pty35!19sChIJ3dgHoMBYwokRbs9uAJbQYJI?authuser=0&hl=en&rclk=1,+1 212-585-4085,"@40.7709781,-73.9558123",40.7709781,-73.9558123,America/New_York,true,https://www.hertz.com/us/en/location/unitedstates/newyork/newyork/nycc13?utm_campaign=gmb-Hertz-Car-Rental---76th-Street-East---Uptown-Between-1st-And-2nd-Avenue-HLE&utm_medium=gmb-websitelink&utm_source=Google,https://lh5.googleusercontent.com/p/AF1QipPeYdj0uMAaPgpsJc4B3xhGk22zkaeAP_C_BBjB=w408-h408-k-no,false,"332 E 76th St, New York, NY 10075, United States",,205,"Q2CV+9M New York, USA",3.4,,
34,,Avis Car Rental,Car rental agency,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x89c2584d8a4ca551:0x1776e25a28eab5e0!8m2!3d40.7608939!4d-73.995818!16s%2Fg%2F1tdbgbjs!19sChIJUaVMik1YwokR4LXqKFridhc?authuser=0&hl=en&rclk=1,+1 646-473-0088,"@40.7608939,-73.995818",40.7608939,-73.995818,America/New_York,true,https://www.avis.com/en/locations/us/ny/new-york-city/w42,https://lh5.googleusercontent.com/p/AF1QipPJzNzoNf3BGDBft9Gm3qcnVIUmYZU6hNNsSDm7=w408-h544-k-no,false,"515 W 43rd St, New York, NY 10036, United States",,249,"Q263+9M New York, USA",3.5,,
35,,Empire Rent A Car,Van rental agency,https://www.google.com/maps/place/Empire+Rent+A+Car/data=!4m7!3m6!1s0x89c25f24a278b983:0x6d03a501d41e514f!8m2!3d40.7514725!4d-73.9200131!16s%2Fg%2F12q4y9zsr!19sChIJg7l4oiRfwokRT1Ee1AGlA20?authuser=0&hl=en&rclk=1,+1 718-482-9797,"@40.7514725,-73.9200131",40.7514725,-73.9200131,America/New_York,true,https://www.empirerac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-long-island-city,https://lh5.googleusercontent.com/p/AF1QipMMXzMEypcHn8FEEHVgWruE2yMEiCTqgTADWZGR=w426-h240-k-no,false,"38-31 43rd St, Queens, NY 11101, United States",,81,"Q32H+HX New York, USA",4.3,,
