index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
14,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2584fd03cc699:0xb25efb45322007c0!8m2!3d40.7650448!4d-73.9954583!16s%2Fg%2F1tgcn5yv!19sChIJmcY80E9YwokRwAcgMkX7XrI?authuser=0&hl=en&rclk=1,+1 212-262-3231,"@40.7650448,-73.9954583",40.7650448,-73.9954583,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-midtown-west-24g1.html?mcid=yext:245709,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"667 11th Ave, New York, NY 10019, United States",,217,"Q283+2R New York, USA",4.3,,
15,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c25f2dd3c64267:0x42891732baf13dfb!8m2!3d40.7553362!4d-73.9354415!16s%2Fg%2F1tflnc05!19sChIJZ0LG0y1fwokR-z3xujIXiUI?authuser=0&hl=en&rclk=1,+1 718-472-5200,"@40.7553362,-73.9354415",40.7553362,-73.9354415,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/astoria-2490.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPv1RYFisM2GtPZhOR-QqSuZpGhEOEQhmZTcGnj=w408-h544-k-no,false,"2518 38th Ave, Long Island City, NY 11101, United States",,560,"Q347+4R Long Island City, Queens, NY, USA",4.4,,
16,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c259a4e5de7dcf:0x1713565347c4d95b!8m2!3d40.7436712!4d-73.9928999!16s%2Fg%2F1tdng536!19sChIJz33e5aRZwokRW9nER1NWExc?authuser=0&hl=en&rclk=1,+1 212-647-9777,"@40.7436712,-73.9928999",40.7436712,-73.9928999,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-chelsea-24g9.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipP5cAiM6rjT20143wskuhPUP_wPaN3PXK_HF8BU=w408-h272-k-no,false,"106 W 24th St, New York, NY 10011, United States",,253,"P2V4+FR New York, USA",4.4,,
17,,National Car Rental,Car rental agency,https://www.google.com/maps/place/National+Car+Rental/data=!4m7!3m6!1s0x89c25858843948d9:0x3c04b5549f48849f!8m2!3d40.7665936!4d-73.984028!16s%2Fg%2F11bccm2bhj!19sChIJ2Ug5hFhYwokRn4RIn1S1BDw?authuser=0&hl=en&rclk=1,+1 646-692-3999,"@40.7665936,-73.984028",40.7665936,-73.984028,America/New_York,true,https://www.nationalcar.com/en/car-rental/locations/us/ny/manhattan-upper-west-side-24gc.html?mcid=yext:245709,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"313 W 56th St, New York, NY 10019, United States",,83,"Q288+J9 New York, USA",4.2,,
18,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25853a24b6725:0x3b2a1a7d13e8dbdb!8m2!3d40.759045!4d-73.990525!16s%2Fg%2F11bc7fl8jz!19sChIJJWdLolNYwokR29voE30aKjs?authuser=0&hl=en&rclk=1,+1 888-826-6893,"@40.759045,-73.990525",40.759045,-73.990525,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/midtown-manhattan-times-square-24gd.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPbA5gUh6ZKKQhwWDt1eXncaMJsYe2le-EGyY7F=w408-h408-k-no,false,"332 W 44th St, New York, NY 10036, United States",,202,"Q255+JQ New York, USA",4.1,,
19,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2f60878a5626f:0x90d5879d22baabe8!8m2!3d40.804585!4d-73.9364824!16s%2Fg%2F1ptyqv83r!19sChIJb2KleAj2wokR6Ku6Ip2H1ZA?authuser=0&hl=en&rclk=1,+1 212-987-3624,"@40.804585,-73.9364824",40.804585,-73.9364824,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/harlem-243f.html?mcid=yext:245709,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"162 E 126th St, New York, NY 10035, United States",,144,"R337+RC New York, USA",4,,
20,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2599196190779:0xc45bdd4b7964111e!8m2!3d40.7293829!4d-73.9991744!16s%2Fg%2F1tcx2frf!19sChIJeQcZlpFZwokRHhFkeUvdW8Q?authuser=0&hl=en&rclk=1,+1 212-533-2900,"@40.7293829,-73.9991744",40.7293829,-73.9991744,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-greenwich-village-24g2.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipM_OE9PVqRKtMMNMh0gqCtmjuTmBIyWbg0q37RS=w408-h408-k-no,false,"221 Thompson St, New York, NY 10012, United States",,178,"P2H2+Q8 New York, USA",4,,
21,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2f60878a5626f:0x90d5879d22baabe8!8m2!3d40.804585!4d-73.9364824!16s%2Fg%2F1ptyqv83r!19sChIJb2KleAj2wokR6Ku6Ip2H1ZA?authuser=0&hl=en&rclk=1,+1 212-987-3624,"@40.804585,-73.9364824",40.804585,-73.9364824,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/harlem-243f.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipOcBX15jJKDRjGhaH68ke7jxVGmV85KCjuObgbM=w408-h306-k-no,false,"162 E 126th St, New York, NY 10035, United States",,144,"R337+RC New York, USA",4,,
22,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2599196190779:0xc45bdd4b7964111e!8m2!3d40.7293829!4d-73.9991744!16s%2Fg%2F1tcx2frf!19sChIJeQcZlpFZwokRHhFkeUvdW8Q?authuser=0&hl=en&rclk=1,+1 212-533-2900,"@40.7293829,-73.9991744",40.7293829,-73.9991744,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-greenwich-village-24g2.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipM_OE9PVqRKtMMNMh0gqCtmjuTmBIyWbg0q37RS=w408-h408-k-no,false,"221 Thompson St, New York, NY 10012, United States",,178,"P2H2+Q8 New York, USA",4,,
23,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c258bcb0b65845:0xcf19ed196a2dc03f!8m2!3d40.777977!4d-73.95025!16s%2Fg%2F1tdd1lsv!19sChIJRVi2sLxYwokRP8AtahntGc8?authuser=0&hl=en&rclk=1,+1 212-289-3920,"@40.777977,-73.95025",40.777977,-73.95025,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/e87,https://lh5.googleusercontent.com/p/AF1QipOgyBX5CIYuyesJ3vCGW-OW8gkFrBHhuiRV4ISa=w426-h240-k-no,false,"300 E 87th St (2nd Ave & 87th, New York, NY 10128, United States",,661,"Q2HX+5W New York, USA",3.1,,
24,,Hertz Car Rental - New York City Laguardia Airport,Car rental agency,https://www.google.com/maps/place/Hertz+Car+Rental+-+New+York+City+Laguardia+Airport/data=!4m7!3m6!1s0x89c25f82e52759cd:0xdac5e03f8099790b!8m2!3d40.767919!4d-73.8871678!16s%2Fg%2F11b5pkh67r!19sChIJzVkn5YJfwokRC3mZgD_gxdo?authuser=0&hl=en&rclk=1,+1 718-478-5300,"@40.767919,-73.8871678",40.767919,-73.8871678,America/New_York,true,https://www.hertz.com/us/en/location/unitedstates/newyork/queens/lgat01?utm_campaign=gmb-Hertz-Car-Rental---New-York-City-Laguardia-Airport-&utm_medium=gmb-websitelink&utm_source=Google,https://lh5.googleusercontent.com/p/AF1QipPBOENmbKpdqJnaS-46FYNHFMySuMqBfPEqPmle=w408-h408-k-no,false,"Terminal A, 22, Queens, NY 11371, United States",,0,"Q497+54 Queens, New York, USA",3.7,,
25,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25853a24b6725:0x3b2a1a7d13e8dbdb!8m2!3d40.759045!4d-73.990525!16s%2Fg%2F11bc7fl8jz!19sChIJJWdLolNYwokR29voE30aKjs?authuser=0&hl=en&rclk=1,+1 888-826-6893,"@40.759045,-73.990525",40.759045,-73.990525,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/midtown-manhattan-times-square-24gd.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPbA5gUh6ZKKQhwWDt1eXncaMJsYe2le-EGyY7F=w408-h408-k-no,false,"332 W 44th St, New York, NY 10036, United States",,202,"Q255+JQ New York, USA",4.1,,
26,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2f60878a5626f:0x90d5879d22baabe8!8m2!3d40.804585!4d-73.9364824!16s%2Fg%2F1ptyqv83r!19sChIJb2KleAj2wokR6Ku6Ip2H1ZA?authuser=0&hl=en&rclk=1,+1 212-987-3624,"@40.804585,-73.9364824",40.804585,-73.9364824,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/harlem-243f.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipOcBX15jJKDRjGhaH68ke7jxVGmV85KCjuObgbM=w408-h306-k-no,false,"162 E 126th St, New York, NY 10035, United States",,144,"R337+RC New York, USA",4,,
27,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2599196190779:0xc45bdd4b7964111e!8m2!3d40.7293829!4d-73.9991744!16s%2Fg%2F1tcx2frf!19sChIJeQcZlpFZwokRHhFkeUvdW8Q?authuser=0&hl=en&rclk=1,+1 212-533-2900,"@40.7293829,-73.9991744",40.7293829,-73.9991744,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-greenwich-village-24g2.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipM_OE9PVqRKtMMNMh0gqCtmjuTmBIyWbg0q37RS=w408-h408-k-no,false,"221 Thompson St, New York, NY 10012, United States",,178,"P2H2+Q8 New York, USA",4,,
28,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25888f83febeb:0xd702f4a891288ab7!8m2!3d40.7665936!4d-73.984028!16s%2Fg%2F1trchb8r!19sChIJ6-s_-IhYwokRt4ookaj0Atc?authuser=0&hl=en&rclk=1,+1 646-692-4999,"@40.7665936,-73.984028",40.7665936,-73.984028,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/manhattan-upper-west-side-24ge.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPuqvxPipTCYRtae53wc9dC7QpAhmZnvk_Y7zNZ=w408-h408-k-no,false,"313 W 56th St, New York, NY 10019, United States",,115,"Q288+J9 New York, USA",4.2,,
29,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25999cab41963:0x488906bfce5dc30a!8m2!3d40.730143!4d-73.9931533!16s%2Fg%2F1jkyccw7v!19sChIJYxm0yplZwokRCsNdzr8GiUg?authuser=0&hl=en&rclk=1,+1 888-826-6893,"@40.730143,-73.9931533",40.730143,-73.9931533,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/manhattan-astor-broadway-24gu.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPCGRB3Tp_xphGBD5uB0rF_kNmi9x3pCrXZhh0=w408-h306-k-no,false,"743 Broadway, New York, NY 10003, United States",,119,"P2J4+3P New York, USA",4.3,,
30,,Avis Car Rental,Car rental agency,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x89c258f84920fe03:0x27da9476e67b74df!8m2!3d40.749543!4d-73.993403!16s%2Fg%2F1tjfc57y!19sChIJA_4gSfhYwokR33R75naU2ic?authuser=0&hl=en&rclk=1,+1 646-733-5995,"@40.749543,-73.993403",40.749543,-73.993403,America/New_York,true,https://www.avis.com/en/locations/us/ny/new-york-city/m1h,https://lh5.googleusercontent.com/p/AF1QipM1P9RU5qkI3Pw_81zKwuQo0rgCRHobjvYm-VfE=w408-h306-k-no,false,"220 West 31st Street Between, 7Th & 8Th Ave, New York, NY 10001, United States",,271,"P2X4+RJ New York, USA",3.5,,
31,,Empire Rent A Car,Van rental agency,https://www.google.com/maps/place/Empire+Rent+A+Car/data=!4m7!3m6!1s0x89c261d2875a5f61:0xab644637b60775d8!8m2!3d40.7580795!4d-73.792015!16s%2Fg%2F1tg7syjg!19sChIJYV9ah9JhwokR2HUHtjdGZKs?authuser=0&hl=en&rclk=1,+1 718-353-6848,"@40.7580795,-73.792015",40.7580795,-73.792015,America/New_York,true,https://www.empirerac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-18903-flushing-ny,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"189-03 Northern Blvd, Queens, NY 11358, United States",,156,"Q655+65 New York, USA",4.6,,
32,,Avis Car Rental,Car rental agency,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x89c25889b103e9e5:0x667af0e2a0eede68!8m2!3d40.781395!4d-73.98055!16s%2Fg%2F1tf1prf4!19sChIJ5ekDsYlYwokRaN7uoOLwemY?authuser=0&hl=en&rclk=1,+1 212-595-0358,"@40.781395,-73.98055",40.781395,-73.98055,America/New_York,true,https://www.avis.com/en/locations/us/ny/new-york-city/n2y,https://lh5.googleusercontent.com/p/AF1QipPSM0CuTOVjK2OSKsfU_cFd8vS-_-FMSwNkW72J=w408-h306-k-no,false,"at Broadway, 216 W 76th St, New York, NY 10023, United States",,452,"Q2J9+HQ New York, USA",3.5,,
33,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c25e309041beb3:0x2ffb9e7343787e92!8m2!3d40.7184317!4d-73.8365542!16s%2Fg%2F1td7p776!19sChIJs75BkDBewokRkn54Q3Oe-y8?authuser=0&hl=en&rclk=1,+1 718-793-0900,"@40.7184317,-73.8365542",40.7184317,-73.8365542,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/forest-hills-2489.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipMOCCbPKZ57o-k_vS2K_E71Iel1v1fUpWIN6WwI=w408-h408-k-no,false,"11201 Queens Blvd, Forest Hills, NY 11375, United States",,213,"P597+99 Forest Hills, Queens, NY, USA",4.2,,
34,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2f39653ae400d:0xd927e84eb639f4b8!8m2!3d40.8798661!4d-73.9038474!16s%2Fg%2F1vvyy__l!19sChIJDUCuU5bzwokRuPQ5tk7oJ9k?authuser=0&hl=en&rclk=1,+1 718-548-3379,"@40.8798661,-73.9038474",40.8798661,-73.9038474,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/bronx-riverdale-24fa.html?mcid=yext:245709,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"5618 Broadway, Bronx, NY 10463, United States",,402,"V3HW+WF Bronx, New York, USA",4.1,,
35,,Avis Car Rental,Car rental agency,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x89c259951e0cd41f:0xc77a8ddead1a77e9!8m2!3d40.7326125!4d-73.9922135!16s%2Fg%2F1hc1zmy71!19sChIJH9QMHpVZwokR6Xcard6Nesc?authuser=0&hl=en&rclk=1,+1 212-593-8397,"@40.7326125,-73.9922135",40.7326125,-73.9922135,America/New_York,true,https://www.avis.com/en/locations/us/ny/new-york-city/e11,https://lh5.googleusercontent.com/p/AF1QipOWlpmDdAyF7D6w8o1HBPBbd6WEyL-pvMZ8rAub=w408-h306-k-no,false,"68 E 11th St, New York, NY 10003, United States",,453,"P2M5+24 New York, USA",3.3,,
36,,Car Rental Tours,Car rental agency,https://www.google.com/maps/place/Car+Rental+Tours/data=!4m7!3m6!1s0x89c259ea39129501:0xd6c61adb250c2b52!8m2!3d40.7493238!4d-73.9759092!16s%2Fg%2F11q25n8wfn!19sChIJAZUSOepZwokRUisMJdsaxtY?authuser=0&hl=en&rclk=1,+1 332-242-8128,"@40.7493238,-73.9759092",40.7493238,-73.9759092,America/New_York,true,https://carrental.tours/car-rental/usa-new-york-city,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AWYY6mPHiyeZSLHMDsnyEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.21292&pitch=0&thumbfov=100,false,"600 3rd Ave, New York, NY 10016, United States",,8,"P2XF+PJ New York, USA",5,,
