index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
11,,Queensboro Car Wash,Car wash,https://www.google.com/maps/place/Queensboro+Car+Wash/data=!4m7!3m6!1s0x89c258d25a9823b9:0x3e48149093987027!8m2!3d40.7568942!4d-73.9401612!16s%2Fg%2F1th6frnk!19sChIJuSOYWtJYwokRJ3CYk5AUSD4?authuser=0&hl=en&rclk=1,+1 718-752-9143,"@40.7568942,-73.9401612",40.7568942,-73.9401612,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipNd8BCZGgPi9lh2BMUuDvzjHrvzVm6COftnPO60=w408-h544-k-no,false,"38-26 21st St, Long Island City, NY 11101, United States",,0,"Q345+QW Long Island City, Queens, NY, USA",3.9,,
12,,The Myrtle Wash,Car wash,https://www.google.com/maps/place/The+Myrtle+Wash/data=!4m7!3m6!1s0x89c25bddcf250f49:0xbc678da841d4faf0!8m2!3d40.6943566!4d-73.9621802!16s%2Fg%2F11sszdcmmg!19sChIJSQ8lz91bwokR8PrUQaiNZ7w?authuser=0&hl=en&rclk=1,+1 718-820-2377,"@40.6943566,-73.9621802",40.6943566,-73.9621802,America/New_York,true,http://www.themyrtlewash.com/,https://lh5.googleusercontent.com/p/AF1QipNmqlhrHwfkeD3Rlrj6yFeMuMjd5dNbgpnXy-D1=w408-h544-k-no,false,"109 Emerson Pl, Brooklyn, NY 11205, United States",,150,"M2VQ+P4 New York, USA",4.7,,
13,,White Swan Auto Spa,Car wash,https://www.google.com/maps/place/White+Swan+Auto+Spa/data=!4m7!3m6!1s0x89c25bf97dc0fddd:0x876f2d8e0ef44818!8m2!3d40.6531179!4d-74.0028823!16s%2Fg%2F11t4xzgxbp!19sChIJ3f3AfflbwokRGEj0Do4tb4c?authuser=0&hl=en&rclk=1,+1 917-345-8666,"@40.6531179,-74.0028823",40.6531179,-74.0028823,America/New_York,true,http://whiteswanautospa.com/,https://lh5.googleusercontent.com/p/AF1QipNC8pXNOomUHNoiJI1phIe6OPxXPAkA1nRZK2dU=w408-h510-k-no,false,"462 36th St, Brooklyn, NY 11232, United States",,94,"MX3W+6R New York, USA",4.6,,
14,,"Car wash & Detailing Center, Viking Auto Spa, Oil Change & Repair Services.",Car wash,"https://www.google.com/maps/place/Car+wash+%26+Detailing+Center,+Viking+Auto+Spa,+Oil+Change+%26+Repair+Services./data=!4m7!3m6!1s0x89c25af6a62b5daf:0xe1b0fd4f21178ce6!8m2!3d40.6743995!4d-74.0005746!16s%2Fg%2F1vxvjsd1!19sChIJr10rpvZawokR5owXIU_9sOE?authuser=0&hl=en&rclk=1",+1 347-987-4907,"@40.6743995,-74.0005746",40.6743995,-74.0005746,America/New_York,true,https://www.instagram.com/vikingautospa/,https://lh5.googleusercontent.com/p/AF1QipMdUSYq-HtzSS3FEtkJ52nW5WHsaeR5GW8f-YfL=w425-h240-k-no,false,"354 Hamilton Ave, Brooklyn, NY 11231, United States",,184,"MXFX+QQ New York, USA",4.1,,
15,,Westchester Ave Carwash & Lube,Car wash,https://www.google.com/maps/place/Westchester+Ave+Carwash+%26+Lube/data=!4m7!3m6!1s0x89c2f4fa2465d263:0x7c34fd51953bd0b5!8m2!3d40.828039!4d-73.882554!16s%2Fg%2F11c1nzk3_k!19sChIJY9JlJPr0wokRtdA7lVH9NHw?authuser=0&hl=en&rclk=1,+1 718-842-2185,"@40.828039,-73.882554",40.828039,-73.882554,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipOf4dVD0KK9xTcueZdmK0uiqd4XJWDv5KwfMmIh=w408-h544-k-no,false,"1440 Westchester Ave, Bronx, NY 10472, United States",,828,"R4H8+6X Bronx, New York, USA",4.1,,
16,,Shine On Car Wash & Detail Center,Car wash,https://www.google.com/maps/place/Shine+On+Car+Wash+%26+Detail+Center/data=!4m7!3m6!1s0x89c25d41a2a595d9:0xaddc0a32ddd6bf02!8m2!3d40.6832412!4d-73.8539105!16s%2Fg%2F1tn4z252!19sChIJ2ZWlokFdwokRAr_W3TIK3K0?authuser=0&hl=en&rclk=1,+1 718-322-9274,"@40.6832412,-73.8539105",40.6832412,-73.8539105,America/New_York,true,http://www.shineonwash.com/,https://lh5.googleusercontent.com/p/AF1QipM55kZhwPGTOxEdWnZonwSfYyOnmsCsR3zJL5v4=w408-h306-k-no,false,"86-3 Rockaway Blvd, Ozone Park, NY 11416, United States",,508,"M4MW+7C Ozone Park, Queens, NY, USA",4,,
17,,Fiorano Hand Car Wash,Car wash,https://www.google.com/maps/place/Fiorano+Hand+Car+Wash/data=!4m7!3m6!1s0x89c2f4fc9ca700d9:0x7b6765a9c6103446!8m2!3d40.8278293!4d-73.8864081!16s%2Fg%2F1vyn4sp4!19sChIJ2QCnnPz0wokRRjQQxqllZ3s?authuser=0&hl=en&rclk=1,+1 718-552-2121,"@40.8278293,-73.8864081",40.8278293,-73.8864081,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipPfbbK9yUMuBFGpKykFmqn0A-kOArWST31SYncj=w408-h306-k-no,false,"1301 Westchester Ave, Bronx, NY 10459, United States",,173,"R4H7+4C New York, USA",4.4,,
18,,R&R 24hr Hand Car Wash and Detailing LLC.,Car wash,https://www.google.com/maps/place/R%26R+24hr+Hand+Car+Wash+and+Detailing+LLC./data=!4m7!3m6!1s0x89c245043725b869:0xf9915eb3a877f83a!8m2!3d40.6243629!4d-73.9929193!16s%2Fg%2F11lfgph207!19sChIJabglNwRFwokROvh3qLNekfk?authuser=0&hl=en&rclk=1,+1 516-283-2649,"@40.6243629,-73.9929193",40.6243629,-73.9929193,America/New_York,true,https://rr24hcwd.business.site/?utm_source=gmb&utm_medium=referral,https://lh5.googleusercontent.com/p/AF1QipN7MoLDYBPO0HBFQJIuXHI78rHEWZOi6s-W6C5k=w425-h240-k-no,false,"1576 61st St, Brooklyn, NY 11219, United States",,232,"J2F4+PR New York, USA",4.3,,
19,,skyview car wash,Car wash,https://www.google.com/maps/place/skyview+car+wash/data=!4m7!3m6!1s0x89c26007387f2e7f:0xf09530608ec13c12!8m2!3d40.768576!4d-73.8404268!16s%2Fg%2F11dd_r5gdn!19sChIJfy5_OAdgwokREjzBjmAwlfA?authuser=0&hl=en&rclk=1,+1 718-353-3228,"@40.768576,-73.8404268",40.768576,-73.8404268,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipN-oHw5dNlgZ5MvEXZHRv7-kVhqB5zU3PKuC_vF=w408-h306-k-no,false,"31-25 College Point Blvd, College Point, NY 11354, United States",,192,"Q595+CR College Point, Queens, NY, USA",4.1,,
20,,Jerome Car Wash,Car wash,https://www.google.com/maps/place/Jerome+Car+Wash/data=!4m7!3m6!1s0x89c2f43a56169add:0x5bb645a0f1fe96ac!8m2!3d40.8372493!4d-73.9212192!16s%2Fg%2F11hy9p7whp!19sChIJ3ZoWVjr0wokRrJb-8aBFtls?authuser=0&hl=en&rclk=1,+1 718-992-2404,"@40.8372493,-73.9212192",40.8372493,-73.9212192,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipNe5lDg9D9yEX1szOvJYq7uKCLUZ-pK6dj9Qyly=w408-h725-k-no,false,"1251 Jerome Ave, Bronx, NY 10452, United States",,164,"R3PH+VG Bronx, New York, USA",4.2,,
