index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
11,,Astoria Auto Detailing Center,Car wash,https://www.google.com/maps/place/Astoria+Auto+Detailing+Center/data=!4m7!3m6!1s0x89c25f3e7bdf838f:0x3b7e8d69ba1b9c44!8m2!3d40.7605949!4d-73.914938!16s%2Fg%2F1pp2xbdfk!19sChIJj4Pfez5fwokRRJwbummNfjs?authuser=0&hl=en&rclk=1,+1 917-774-0051,"@40.7605949,-73.914938",40.7605949,-73.914938,America/New_York,false,http://astoriaautodetailing.com/,https://lh5.googleusercontent.com/p/AF1QipNEoepq449ILKAwNH2H4L7bBuoNv9rlTx4gFqnR=w408-h307-k-no,false,"42-9 31st Ave, Astoria, NY 11103, United States",,256,"Q36P+62 Astoria, Queens, NY, USA",4.1,,
12,,Winter Season Car Wash,Car wash,https://www.google.com/maps/place/Winter+Season+Car+Wash/data=!4m7!3m6!1s0x89c25f19ca45f551:0x4cf5a127b5b0d58d!8m2!3d40.753213!4d-73.9092604!16s%2Fg%2F11f5bypz7j!19sChIJUfVFyhlfwokRjdWwtSeh9Uw?authuser=0&hl=en&rclk=1,,"@40.753213,-73.9092604",40.753213,-73.9092604,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipOxyXKYLhe8_lkrgACy4Mkuwrn2zrFaibx0H9Ta=w408-h306-k-no,false,"51-21 Northern Blvd, Flushing, NY 11377, United States",,290,"Q33R+77 Flushing, Queens, NY, USA",3.6,,
13,,Century 21 Car Wash,Car wash,https://www.google.com/maps/place/Century+21+Car+Wash/data=!4m7!3m6!1s0x89c25ed6948eccc5:0x5d0bf7c8d2b2fde!8m2!3d40.7439193!4d-73.9283828!16s%2Fg%2F11hb0wh3sk!19sChIJxcyOlNZewokR3i8rjXy_0AU?authuser=0&hl=en&rclk=1,+1 718-729-9274,"@40.7439193,-73.9283828",40.7439193,-73.9283828,America/New_York,true,https://century21carwash.wixsite.com/website,https://lh5.googleusercontent.com/p/AF1QipP9Ta5ovMvcaPHGfCgmOI_LLn6JQxNTjLK-TMHt=w426-h240-k-no,false,"36-20 Queens Blvd, Queens, NY 11101, United States",,226,"P3VC+HJ New York, USA",3.6,,
14,,Super Car Wash & Quick Lube,Car wash,https://www.google.com/maps/place/Super+Car+Wash+%26+Quick+Lube/data=!4m7!3m6!1s0x89c2f4ab79a91059:0xe683586fc90efad3!8m2!3d40.8498119!4d-73.8445946!16s%2Fg%2F11bbrjgzs5!19sChIJWRCpeav0wokR0_oOyW9Yg-Y?authuser=0&hl=en&rclk=1,+1 718-904-0303,"@40.8498119,-73.8445946",40.8498119,-73.8445946,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipMh_thwLjvpWW78DwBt81emjwIrxcYSe24VsMyH=w408-h544-k-no,false,"1826 Eastchester Rd, Bronx, NY 10461, United States",,649,"R5X4+W5 Bronx, New York, USA",4,,
15,,Self Serve Car Wash,Car wash,https://www.google.com/maps/place/Self+Serve+Car+Wash/data=!4m7!3m6!1s0x89c2f73ddb30a61d:0x8cf6d35e331044ce!8m2!3d40.8399635!4d-73.9367097!16s%2Fg%2F11ppjzbhcs!19sChIJHaYw2z33wokRzkQQM17T9ow?authuser=0&hl=en&rclk=1,+1 917-409-1187,"@40.8399635,-73.9367097",40.8399635,-73.9367097,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipPhMNwxw2JbdqX4d2138oatpMDqU4QsNEM05xjM=w408-h544-k-no,false,"2161 Amsterdam Ave, New York, NY 10032, United States",,16,"R3Q7+X8 New York, USA",4.4,,
16,,Jomar Car Wash,Car wash,https://www.google.com/maps/place/Jomar+Car+Wash/data=!4m7!3m6!1s0x89c2606ee49af6d5:0x6a511013569c71e7!8m2!3d40.7454309!4d-73.8262669!16s%2Fg%2F1tgcn68m!19sChIJ1faa5G5gwokR53GcVhMQUWo?authuser=0&hl=en&rclk=1,+1 718-461-9796,"@40.7454309,-73.8262669",40.7454309,-73.8262669,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipPzb7DK5Favnv9AuJeSMZgAOayLC9T5oxEe5E2l=w532-h240-k-no,false,"5734 Main St, Flushing, NY 11355, United States",,0,"P5WF+5F Flushing, Queens, NY, USA",3.8,,
17,,USA CAR WASH - Car Wash - Car detailing - Oil Change - Tire Repair - Queens NY 11428,Car wash,https://www.google.com/maps/place/USA+CAR+WASH+-+Car+Wash+-+Car+detailing+-+Oil+Change+-+Tire+Repair+-+Queens+NY+11428/data=!4m7!3m6!1s0x89c263802dab3ae7:0x6bde7a4909fb03b4!8m2!3d40.715368!4d-73.7466086!16s%2Fg%2F1v75sv7l!19sChIJ5zqrLYBjwokRtAP7CUl63ms?authuser=0&hl=en&rclk=1,+1 718-465-4551,"@40.715368,-73.7466086",40.715368,-73.7466086,America/New_York,true,https://www.usacarwashny.com/,https://lh5.googleusercontent.com/p/AF1QipOfnpP2M4ZKiuCPZISGAm8b3kVyBDIDUsQwHFQI=w432-h240-k-no,false,"212-12 Jamaica Ave, Queens, NY 11428, United States",,712,"P783+49 New York, USA",3.7,,
18,,TJ-Auto Spa Hand Car Wash & Detailing,Car detailing service,https://www.google.com/maps/place/TJ-Auto+Spa+Hand+Car+Wash+%26+Detailing/data=!4m7!3m6!1s0x89c25dcf93c25523:0x42a4b47027a73a84!8m2!3d40.6796431!4d-73.8720908!16s%2Fg%2F11qwr37f0b!19sChIJI1XCk89dwokRhDqnJ3C0pEI?authuser=0&hl=en&rclk=1,+1 347-984-6735,"@40.6796431,-73.8720908",40.6796431,-73.8720908,America/New_York,true,http://www.tj-autospa.com/,https://lh5.googleusercontent.com/p/AF1QipOwvVQQ19T3W0nJI0JLsm6iBlJJ9QuWH4AcZKtZ=w408-h306-k-no,false,"95 McKinley Ave, Brooklyn, NY 11208, United States",,170,"M4HH+V5 New York, USA",4.8,,
19,,Atlantis Wash & Lube,Car wash,https://www.google.com/maps/place/Atlantis+Wash+%26+Lube/data=!4m7!3m6!1s0x89c25c466ca836bb:0xca4da7a9a3d9e84f!8m2!3d40.6799583!4d-73.9023988!16s%2Fg%2F1tgmx5zz!19sChIJuzaobEZcwokRT-jZo6mnTco?authuser=0&hl=en&rclk=1,+1 718-919-8040,"@40.6799583,-73.9023988",40.6799583,-73.9023988,America/New_York,true,,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"1650 Bushwick Ave, Brooklyn, NY 11207, United States",,0,"M3HX+X2 Brooklyn, New York, USA",4,,
20,,Crossbay Car Wash,Car wash,https://www.google.com/maps/place/Crossbay+Car+Wash/data=!4m7!3m6!1s0x89c25d8a5ede97bd:0xf3fbc87867b37c1a!8m2!3d40.6733333!4d-73.8436111!16s%2Fg%2F1tfbp7lw!19sChIJvZfeXopdwokRGnyzZ3jI-_M?authuser=0&hl=en&rclk=1,+1 718-843-6097,"@40.6733333,-73.8436111",40.6733333,-73.8436111,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipP-vj-B4wtee1jL3TEqkMw6BvdnrBHZ1nmD1oHi=w408-h306-k-no,false,"135-18 Cross Bay Blvd, Ozone Park, NY 11417, United States",,0,"M5F4+8H Ozone Park, Queens, NY, USA",3.6,,
21,,Crossbay Car Wash,Car wash,https://www.google.com/maps/place/Crossbay+Car+Wash/data=!4m7!3m6!1s0x89c25d8a5ede97bd:0xf3fbc87867b37c1a!8m2!3d40.6733333!4d-73.8436111!16s%2Fg%2F1tfbp7lw!19sChIJvZfeXopdwokRGnyzZ3jI-_M?authuser=0&hl=en&rclk=1,+1 718-843-6097,"@40.6733333,-73.8436111",40.6733333,-73.8436111,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipP-vj-B4wtee1jL3TEqkMw6BvdnrBHZ1nmD1oHi=w408-h306-k-no,false,"135-18 Cross Bay Blvd, Ozone Park, NY 11417, United States",,0,"M5F4+8H Ozone Park, Queens, NY, USA",3.6,,
22,,21st Street Lube,Car wash,https://www.google.com/maps/place/21st+Street+Lube/data=!4m7!3m6!1s0x89c25936329de6a3:0x6bfba68738f96309!8m2!3d40.7588983!4d-73.9372282!16s%2Fg%2F11mvwgyjyw!19sChIJo-adMjZZwokRCWP5OIem-2s?authuser=0&hl=en&rclk=1,+1 718-706-7595,"@40.7588983,-73.9372282",40.7588983,-73.9372282,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipP1AT1Mz_HQKtIGZeRv8Bjq3_GGb8c-ybnypDEl=w408-h544-k-no,false,"36-33 21st St, Queens, NY 11106, United States",,202,"Q357+H4 New York, USA",4,,
23,,Queens Bl Fill N' Wash,Car wash,https://www.google.com/maps/place/Queens+Bl+Fill+N%27+Wash/data=!4m7!3m6!1s0x89c25ed6edae5181:0xdf363475f6859c0c!8m2!3d40.7439381!4d-73.9285292!16s%2Fg%2F1vxg02d1!19sChIJgVGu7dZewokRDJyF9nU0Nt8?authuser=0&hl=en&rclk=1,+1 718-729-9274,"@40.7439381,-73.9285292",40.7439381,-73.9285292,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipNHCGFmWSCci0Qa5QiD7lsTxxZiWX-OX56KfGRX=w408-h541-k-no,false,"36-20 Queens Blvd, Long Island City, NY 11101, United States",,241,"P3VC+HH Long Island City, Queens, NY, USA",3.7,,
24,,USA CAR WASH - Car Wash - Car detailing - Oil Change - Bronx NY 10473,Car wash,https://www.google.com/maps/place/USA+CAR+WASH+-+Car+Wash+-+Car+detailing+-+Oil+Change+-+Bronx+NY+10473/data=!4m7!3m6!1s0x89c2f5985f5510cb:0x235b15756b363cdd!8m2!3d40.8238597!4d-73.8688953!16s%2Fg%2F11h0t4n9rp!19sChIJyxBVX5j1wokR3Tw2a3UVWyM?authuser=0&hl=en&rclk=1,+1 914-906-2830,"@40.8238597,-73.8688953",40.8238597,-73.8688953,America/New_York,true,https://www.usacarwashny.com/contact-us,https://lh5.googleusercontent.com/p/AF1QipMhxwsKJKqwXoSvdzs939EORrU91cf_LaIYqXo=w432-h240-k-no,false,"951 Soundview Ave, Bronx, NY 10473, United States",,40,"R4FJ+GC New York, USA",3.9,,
25,,Broadway Bridge Wash & Lube,Car wash,https://www.google.com/maps/place/Broadway+Bridge+Wash+%26+Lube/data=!4m7!3m6!1s0x89c2f38d355eb99b:0xcbba0f7df5afd4db!8m2!3d40.8719444!4d-73.9125!16s%2Fg%2F113k5hdy8!19sChIJm7leNY3zwokR29Sv9X0Puss?authuser=0&hl=en&rclk=1,+1 212-569-4570,"@40.8719444,-73.9125",40.8719444,-73.9125,America/New_York,true,,https://lh5.googleusercontent.com/p/AF1QipOjbqE8qFeOJ2ASNL7_bdRrfn1aBXx3FoclWbpW=w408-h544-k-no,false,"5134 Broadway, New York, NY 10034, United States",,774,"V3CQ+Q2 New York, USA",4," $$",
26,,Ultimate Car Wash,Car wash,https://www.google.com/maps/place/Ultimate+Car+Wash/data=!4m7!3m6!1s0x89c25ae934054893:0x6c203c3cc2623d65!8m2!3d40.6631992!4d-73.9991015!16s%2Fg%2F1wb8vm48!19sChIJk0gFNOlawokRZT1iwjw8IGw?authuser=0&hl=en&rclk=1,+1 718-965-8091,"@40.6631992,-73.9991015",40.6631992,-73.9991015,America/New_York,true,https://www.ultimatecleancar.com/,https://lh5.googleusercontent.com/p/AF1QipNPblEOzj9fm9e-0LB2IaY4Ceg210TnYEudiDzL=w408-h306-k-no,false,"718 3rd Ave, Brooklyn, NY 11232, United States",,558,"M272+79 New York, USA",4.1,,
27,,Atlantic Brushless Car Wash,Car wash,https://www.google.com/maps/place/Atlantic+Brushless+Car+Wash/data=!4m7!3m6!1s0x89c25b990ec0b047:0x38b6de02fce7cbcb!8m2!3d40.6793369!4d-73.9571586!16s%2Fg%2F1thy0qnv!19sChIJR7DADplbwokRy8vn_ALetjg?authuser=0&hl=en&rclk=1,,"@40.6793369,-73.9571586",40.6793369,-73.9571586,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipN1yeWmgjBVEBe-zclVERJghOMbYI02WLq8PE17=w408-h725-k-no,false,"1090 Atlantic Ave, Brooklyn, NY 11238, United States",,483,"M2HV+P4 New York, USA",3.6,,
28,,Ea Carwash Corporation,Car wash,https://www.google.com/maps/place/Ea+Carwash+Corporation/data=!4m7!3m6!1s0x89c25fa6caec640f:0x42341b118a1a59dc!8m2!3d40.7553408!4d-73.8907189!16s%2Fg%2F1tdlw5sf!19sChIJD2TsyqZfwokR3FkaihEbNEI?authuser=0&hl=en&rclk=1,,"@40.7553408,-73.8907189",40.7553408,-73.8907189,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipPIlqoEvZ-ATKrp88c6tgw1HVvreh5ShwRaTmM7=w408-h306-k-no,false,"7611 Northern Blvd, Jackson Heights, NY 11372, United States",,48,"Q445+4P Jackson Heights, Queens, NY, USA",3,,
29,,Hand Car Wash,Car wash,https://www.google.com/maps/place/Hand+Car+Wash/data=!4m7!3m6!1s0x89c2f3f8b95cdbfb:0xf1c4730586a641fe!8m2!3d40.8669809!4d-73.9292606!16s%2Fg%2F11b75gqd7c!19sChIJ-9tcufjzwokR_kGmhgVzxPE?authuser=0&hl=en&rclk=1,+1 212-304-1568,"@40.8669809,-73.9292606",40.8669809,-73.9292606,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipPiLUNWBMOmOq8Rh0q-3udpTCo3NuenyyBrYutq=w408-h544-k-no,false,"284 Dyckman St, New York, NY 10034, United States",,131,"V38C+Q7 New York, USA",3.9,,
30,,Zira Car Wash Inc,Car wash,https://www.google.com/maps/place/Zira+Car+Wash+Inc/data=!4m7!3m6!1s0x89c2f4e6dd11860f:0xaeef38aeb70c12f!8m2!3d40.8238912!4d-73.8689578!16s%2Fg%2F1tfmp9zh!19sChIJD4YR3eb0wokRL8Fw64rz7go?authuser=0&hl=en&rclk=1,+1 718-589-3432,"@40.8238912,-73.8689578",40.8238912,-73.8689578,America/New_York,false,,https://lh5.googleusercontent.com/p/AF1QipM9h6gmAOpvIbVd3RT-kmK2QqsjmQfsVSdbE2MI=w426-h240-k-no,false,"951 Soundview Ave, Bronx, NY 10473, United States",,78,"R4FJ+HC Bronx, New York, USA",3.4,,
